"zip","TotalPop","MedianHHInc","PerCapitaHHInc","MaleOver65","FemaleOver65","PercentOver65","Rural","Urban","PercentWhite","PercentBlack","PercentHispanic","amount","AmountRep","AmountDem","AmountRCand","AmountDCand","AmountRComm","AmountDComm","rep","dem","meanrep","meandem","X_merge1","StCtyFIPS","StDMACode","X_merge2","DMACode","State","StFIPS","DMAName","Keep_L10","Keep_15S","Keep_25S","X_merge3","Market","TotDem","TotRep","TotAds","Negative","Positive","Personal","Policy","MeanDem","MeanRep","X_merge4","Bush_00_sum","Total_00_sum","Bush04_sum","Total04_sum","repvote00","repvote04","diff","PollsterEverComp","PollsterSeptComp","PollsterComp","SeptNotComp","NonComp","Pop","Cont","RCont","DCont","Inc","Ads","AdsSqrd","RAds","DAds","RDAds","RAdsSqrd","DAdsSqrd","RepubVote","TotVote","RepubShare","RepubTown","DemTown","CDF","CDF2","density","Zip_Number","Pop_Tot","per_hsgrads","per_collegegrads","geoid","geoid2","geodisplaylabel","perinstate","peroutofstate","MergeCommuting","Treatment1","StFIPS1","StFIPS2","StFIPS3","StFIPS4","StFIPS5","StFIPS6","StFIPS7","StFIPS8","StFIPS9","StFIPS10","StFIPS11","StFIPS12","StFIPS13","StFIPS14","StFIPS15","StFIPS16","StFIPS17","StFIPS18","StFIPS19","StFIPS20","StFIPS21","StFIPS22","StFIPS23","StFIPS24","StFIPS25","StFIPS26","StFIPS27","StFIPS28","StFIPS29","StFIPS30","StFIPS31","StFIPS32","StFIPS33","StFIPS34","StFIPS35","StFIPS36","StFIPS37","StFIPS38","StFIPS39","StFIPS40","StFIPS41","StFIPS42","StFIPS43","StFIPS44","StFIPS45","StFIPS46","StFIPS47","StFIPS48","StFIPS49","StFIPS50","StFIPS51","StFIPS52","StFIPS53","StFIPS54","StFIPS55","StFIPS56","state","Overlap","PerCapitaGiving","PerCapitaGivingThous","PercentVoted","lnperout","CanCommute","logDollars","PropScore1","MeanTreatment"
"37745",16759,28917,15992,1034,1506,0.15156035,0,1,0.9516678,0.020168267,0.01766215,7800,7300,500,6300,500,1000,0,13,13,0.84615386,0.15384616,"matched (3)","47059",47531,"matched (3)",531,"Tennessee           ",47,"Tri-Cities             ",1,0,1,"matched (3)","Tri-Cities     ",2061,1420,3481,0.709853490376329,0.290146509623671,0.360959494398161,0.639040505601839,0.592071243895432,0.407928756104568,"matched (3)",131168,235363,174051,281255,55.7300850176111,61.8836998453361,6.15361482772499,0,0,0,1,1,16.759,7.8,7.3,0.5,28.917,3.481,12.117361,1.42,2.061,2.92662,2.0163999,4.2477217,174051,281255,0.618837,1,0,0.7657911,0.212031,138.253753088622,"37745",11430,72.9658792650919,16.7891513560805,"8600000US37745",37745,"ZCTA5 37745",98.5,1.5,"matched (3)",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"Tennessee",2,465.42154,0.46542156,0.016782327,0.91629076,0,2.054252,0.55914855,0.08374384
"37328",1291,28484,14626,79,97,0.13632843,1,0,0.97056544,0.008520527,0.057319906,0,0,0,0,0,0,0,0,0,0,0,"master only (1)","47051",47659,"matched (3)",659,"Tennessee           ",47,"Nashville              ",1,0,1,"matched (3)","Nashville      ",1,4,5,1,0,0.9,0.1,0.2,0.8,"matched (3)",307914,562808,424168,681676,54.7103097326264,62.2242825037114,7.51397277108503,0,0,0,1,1,1.291,0,0,0,28.484,0.005,2.5e-05,0.004,0.001,4.0000004e-06,1.6000002e-05,1.0000001e-06,424168,681676,0.6222428,1,0,0.11936149,0.19783455,43.7298245405508,"37328",933,56.1629153269025,3.42979635584137,"8600000US37328",37328,"ZCTA5 37328",72.7,27.3,"matched (3)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"Tennessee",2,0,0,0.5280217,3.342862,1,-6.9077554,0.5520942,0.08374384
"37727",2178,23333,11656,107,159,0.122130394,1,0,0.96464646,0,0.005050505,500,0,500,0,250,0,250,2,2,0,1,"matched (3)","47029",47557,"matched (3)",557,"Tennessee           ",47,"Knoxville              ",1,0,1,"matched (3)","Knoxville      ",9,9,18,0.666666666666667,0.333333333333333,0.333333333333333,0.666666666666667,0.5,0.5,"matched (3)",405791,877648,499994,1011014,46.2361903633347,49.4547058695527,3.21851550621801,0,0,0,1,1,2.178,0.5,0,0.5,23.333,0.018,0.00032399996,0.009,0.009,8.099999e-05,8.099999e-05,8.099999e-05,499994,1011014,0.49454707,0,1,0.4676327,0.07631415,17.9529885740322,"37727",1568,56.5051020408163,5.22959183673469,"8600000US37727",37727,"ZCTA5 37727",97.2,2.8,"matched (3)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"Tennessee",2,229.56842,0.2295684,0.46419376,1.3350011,1,-0.6911492,0.53566545,0.08374384
"37137",2189,34188,13081,91,73,0.07492006,1,0,0.9680219,0.020557333,0,1786,250,1536,250,1536,0,0,3,3,0.33333334,0.6666667,"matched (3)","47081",47659,"matched (3)",659,"Tennessee           ",47,"Nashville              ",1,0,1,"matched (3)","Nashville      ",1,4,5,1,0,0.9,0.1,0.2,0.8,"matched (3)",307914,562808,424168,681676,54.7103097326264,62.2242825037114,7.51397277108503,0,0,0,1,1,2.189,1.786,0.25,1.536,34.188,0.005,2.5e-05,0.004,0.001,4.0000004e-06,1.6000002e-05,1.0000001e-06,424168,681676,0.6222428,1,0,0.59749436,0.41235158,25.7533600189372,"37137",1380,61.8840579710145,7.68115942028986,"8600000US37137",37137,"ZCTA5 37137",96.8,3.2,"matched (3)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"Tennessee",2,815.8977,0.81589764,0.31140977,1.4350846,1,0.5805383,0.5474363,0.08374384
"38046",133,54107,42874,19,9,0.21052632,1,0,0.8270677,0.12781955,0,200,200,0,200,0,0,0,1,1,1,0,"matched (3)","47047",47640,"matched (3)",640,"Tennessee           ",47,"Memphis                ",1,0,1,"matched (3)","Memphis        ",0,3,3,1,0,1,0,0,1,"matched (3)",45366,85207,60753,100234,53.2421045219289,60.6111698625217,7.36906534059275,0,0,0,1,1,0.133,0.2,0.2,0,54.107,0.003,9e-06,0.003,0,0,9e-06,0,60753,100234,0.6061117,1,0,0.3764352,0.85957277,22.1512480416764,"38046",103,92.2330097087379,32.0388349514563,"8600000US38046",38046,"ZCTA5 38046",100,0,"matched (3)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"Tennessee",3,1503.7594,1.5037594,0.7536391,0,0,-1.6044503,0.58941483,0.08374384
"37614",2056,21528,4082,6,5,0.0053501944,0,1,0.83219844,0.10311284,0.007782101,0,0,0,0,0,0,0,0,0,0,0,"master only (1)","47179",47531,"matched (3)",531,"Tennessee           ",47,"Tri-Cities             ",1,0,1,"matched (3)","Tri-Cities     ",2061,1420,3481,0.709853490376329,0.290146509623671,0.360959494398161,0.639040505601839,0.592071243895432,0.407928756104568,"matched (3)",131168,235363,174051,281255,55.7300850176111,61.8836998453361,6.15361482772499,0,0,0,1,1,2.056,0,0,0,21.528,3.481,12.117361,1.42,2.061,2.92662,2.0163999,4.2477217,174051,281255,0.618837,1,0,0.12973079,0.051977362,7351.5648388739,"37614",219,100,51.1415525114155,"8600000US37614",37614,"ZCTA5 37614",91.3,8.7,"matched (3)",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"Tennessee",2,0,0,0.13679717,2.272126,1,-6.9077554,0.59980226,0.08374384
"38134",41866,47341,20208,1400,2056,0.08254909,0,1,0.7210624,0.22020255,0.03324894,13039,10739,2300,8054,2300,2685,0,35,35,0.7714286,0.22857143,"matched (3)","47157",47640,"matched (3)",640,"Tennessee           ",47,"Memphis                ",1,0,1,"matched (3)","Memphis        ",0,3,3,1,0,1,0,0,1,"matched (3)",45366,85207,60753,100234,53.2421045219289,60.6111698625217,7.36906534059275,0,0,0,1,1,41.866,13.039,10.739,2.3,47.341,0.003,9e-06,0.003,0,0,9e-06,0,60753,100234,0.6061117,1,0,0.8212685,0.7753099,2259.80128610896,"38134",27533,83.9864889405441,21.7484473177641,"8600000US38134",38134,"ZCTA5 38134",97.5,2.5,"matched (3)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"Tennessee",3,311.44604,0.31144604,0.0023941624,1.2527629,1,2.5680215,0.5691141,0.08374384
"37918",36689,37806,20091,2006,3324,0.14527515,0,1,0.9295429,0.045763034,0.010221047,8297,2675,5622,2675,5622,0,0,18,18,0.2777778,0.7222222,"matched (3)","47093",47557,"matched (3)",557,"Tennessee           ",47,"Knoxville              ",1,0,1,"matched (3)","Knoxville      ",9,9,18,0.666666666666667,0.333333333333333,0.333333333333333,0.666666666666667,0.5,0.5,"matched (3)",405791,877648,499994,1011014,46.2361903633347,49.4547058695527,3.21851550621801,0,0,0,1,1,36.689,8.297,2.675,5.622,37.806,0.018,0.00032399996,0.009,0.009,8.099999e-05,8.099999e-05,8.099999e-05,499994,1011014,0.49454707,0,1,0.77295476,0.54931146,1031.19729933521,"37918",25257,82.0802153858336,20.1765847091895,"8600000US37918",37918,"ZCTA5 37918",99,1,"matched (3)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"Tennessee",2,226.14407,0.22614408,0.027556324,0.6931472,0,2.1160145,0.5704612,0.08374384
"38333",565,29600,14882,18,45,0.11150443,1,0,0.9769912,0,0,0,0,0,0,0,0,0,0,0,0,0,"master only (1)","47005",47659,"matched (3)",659,"Tennessee           ",47,"Nashville              ",1,0,1,"matched (3)","Nashville      ",1,4,5,1,0,0.9,0.1,0.2,0.8,"matched (3)",307914,562808,424168,681676,54.7103097326264,62.2242825037114,7.51397277108503,0,0,0,1,1,0.565,0,0,0,29.6,0.005,2.5e-05,0.004,0.001,4.0000004e-06,1.6000002e-05,1.0000001e-06,424168,681676,0.6222428,1,0,0.13208596,0.23411076,22.5902298905529,"38333",428,64.018691588785,2.80373831775701,"8600000US38333",38333,"ZCTA5 38333",96.8,3.2,"matched (3)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"Tennessee",2,0,0,1.2065063,1.4350846,1,-6.9077554,0.53810835,0.08374384
"38483",4585,31277,13631,205,252,0.09967285,1,0,0.9814613,0.00348964,0.01308615,500,0,500,0,500,0,0,1,1,0,1,"matched (3)","47055",47659,"matched (3)",659,"Tennessee           ",47,"Nashville              ",1,0,1,"matched (3)","Nashville      ",1,4,5,1,0,0.9,0.1,0.2,0.8,"matched (3)",307914,562808,424168,681676,54.7103097326264,62.2242825037114,7.51397277108503,0,0,0,1,1,4.585,0.5,0,0.5,31.277,0.005,2.5e-05,0.004,0.001,4.0000004e-06,1.6000002e-05,1.0000001e-06,424168,681676,0.6222428,1,0,0.47744596,0.30051357,46.7580810780377,"38483",2843,68.659866338375,5.66303200844179,"8600000US38483",38483,"ZCTA5 38483",98.9,1.1,"matched (3)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"Tennessee",2,109.051254,0.10905126,0.14867525,0.74193734,0,-0.6911492,0.54715097,0.08374384
"37339",2010,22656,11239,113,132,0.121890545,1,0,0.99303484,0,0.0019900498,0,0,0,0,0,0,0,0,0,0,0,"master only (1)","47061",47575,"matched (3)",575,"Tennessee           ",47,"Chattanooga            ",1,0,1,"matched (3)","Chattanooga    ",1,0,1,1,0,0.5,0.5,1,0,"matched (3)",99555,174641,131580,204556,57.0055141690668,64.3246837051956,7.31916953612881,0,0,0,1,1,2.01,0,0,0,22.656,0.001,1.0000001e-06,0,0.001,0,0,1.0000001e-06,131580,204556,0.6432468,1,0,0.0032710738,0.06712244,45.3734491745497,"37339",1279,50.1954652071931,5.16028146989836,"8600000US37339",37339,"ZCTA5 37339",100,0,"matched (3)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"Tennessee",2,0,0,0.10176916,0,0,-6.9077554,0.53402036,0.08374384
"37062",9103,44423,21745,386,450,0.09183785,1,0,0.9798967,0.0057124025,0.015709108,1450,950,500,700,500,250,0,4,4,0.75,0.25,"matched (3)","47021",47659,"matched (3)",659,"Tennessee           ",47,"Nashville              ",1,0,1,"matched (3)","Nashville      ",1,4,5,1,0,0.9,0.1,0.2,0.8,"matched (3)",307914,562808,424168,681676,54.7103097326264,62.2242825037114,7.51397277108503,0,0,0,1,1,9.103,1.45,0.95,0.5,44.423,0.005,2.5e-05,0.004,0.001,4.0000004e-06,1.6000002e-05,1.0000001e-06,424168,681676,0.6222428,1,0,0.5735501,0.7219587,130.845562064669,"37062",5817,77.3766546329723,15.1968368574867,"8600000US37062",37062,"ZCTA5 37062",98.1,1.9,"matched (3)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"Tennessee",2,159.28815,0.15928815,0.074884765,1.0647107,0,0.372253,0.5759055,0.08374384
"37160",27328,35718,16201,1463,2164,0.13272102,0,1,0.8443355,0.09971458,0.096165106,5300,4050,1250,3550,1250,500,0,13,13,0.6923077,0.30769232,"matched (3)","47003",47659,"matched (3)",659,"Tennessee           ",47,"Nashville              ",1,0,1,"matched (3)","Nashville      ",1,4,5,1,0,0.9,0.1,0.2,0.8,"matched (3)",307914,562808,424168,681676,54.7103097326264,62.2242825037114,7.51397277108503,0,0,0,1,1,27.328,5.3,4.05,1.25,35.718,0.005,2.5e-05,0.004,0.001,4.0000004e-06,1.6000002e-05,1.0000001e-06,424168,681676,0.6222428,1,0,0.7240522,0.47077295,118.989048819217,"37160",17462,67.8845493070668,10.6230672317031,"8600000US37160",37160,"ZCTA5 37160",99.5,0.5,"matched (3)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"Tennessee",2,193.94029,0.19394028,0.024944233,0.4054651,0,1.6678956,0.56875753,0.08374384
"37813",16780,29941,14466,790,1434,0.13253874,0,1,0.8988081,0.046543505,0.061084624,1144,500,644,500,644,0,0,3,3,0.6666667,0.33333334,"matched (3)","47063",47557,"matched (3)",557,"Tennessee           ",47,"Knoxville              ",1,0,1,"matched (3)","Knoxville      ",9,9,18,0.666666666666667,0.333333333333333,0.333333333333333,0.666666666666667,0.5,0.5,"matched (3)",405791,877648,499994,1011014,46.2361903633347,49.4547058695527,3.21851550621801,0,0,0,1,1,16.78,1.144,0.5,0.644,29.941,0.018,0.00032399996,0.009,0.009,8.099999e-05,8.099999e-05,8.099999e-05,499994,1011014,0.49454707,0,1,0.5487226,0.24464361,280.075253448563,"37813",11149,62.2925822943762,8.0635034532245,"8600000US37813",37813,"ZCTA5 37813",98.8,1.2,"matched (3)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"Tennessee",2,68.1764,0.0681764,0.06025113,0.78845733,0,0.13540468,0.5566542,0.08374384
"37080",7370,44318,19590,381,400,0.10597015,1,0,0.96363634,0.021845318,0.0075983717,8750,1000,7750,750,7750,250,0,14,14,0.21428572,0.78571427,"matched (3)","47021",47659,"matched (3)",659,"Tennessee           ",47,"Nashville              ",1,0,1,"matched (3)","Nashville      ",1,4,5,1,0,0.9,0.1,0.2,0.8,"matched (3)",307914,562808,424168,681676,54.7103097326264,62.2242825037114,7.51397277108503,0,0,0,1,1,7.37,8.75,1,7.75,44.318,0.005,2.5e-05,0.004,0.001,4.0000004e-06,1.6000002e-05,1.0000001e-06,424168,681676,0.6222428,1,0,0.77903897,0.72002876,148.713047330672,"37080",4859,75.8798106606298,12.5540234616176,"8600000US37080",37080,"ZCTA5 37080",95.8,4.2,"matched (3)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"Tennessee",2,1187.2456,1.1872456,0.09249335,1.6486586,1,2.169168,0.5678832,0.08374384
"37404",13861,23351,13482,630,1384,0.14529976,0,1,0.34434745,0.60204893,0.057715893,13726,5201,8525,4951,8525,250,0,17,17,0.3529412,0.64705884,"matched (3)","47065",47575,"matched (3)",575,"Tennessee           ",47,"Chattanooga            ",1,0,1,"matched (3)","Chattanooga    ",1,0,1,1,0,0.5,0.5,1,0,"matched (3)",99555,174641,131580,204556,57.0055141690668,64.3246837051956,7.31916953612881,0,0,0,1,1,13.861,13.726,5.201,8.525,23.351,0.001,1.0000001e-06,0,0.001,0,0,1.0000001e-06,131580,204556,0.6432468,1,0,0.8268294,0.07696837,2695.12788726149,"37404",8711,65.8133394558604,13.6953277465274,"8600000US37404",37404,"ZCTA5 37404",92.4,7.6,"matched (3)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"Tennessee",2,990.26044,0.9902604,0.014757666,2.1517622,1,2.6193647,0.48655942,0.08374384
"37317",2482,25718,15416,178,273,0.1817083,1,0,0.97219986,0.008058018,0.0056406124,0,0,0,0,0,0,0,0,0,0,0,"master only (1)","47139",47575,"matched (3)",575,"Tennessee           ",47,"Chattanooga            ",1,0,1,"matched (3)","Chattanooga    ",1,0,1,1,0,0.5,0.5,1,0,"matched (3)",99555,174641,131580,204556,57.0055141690668,64.3246837051956,7.31916953612881,0,0,0,1,1,2.482,0,0,0,25.718,0.001,1.0000001e-06,0,0.001,0,0,1.0000001e-06,131580,204556,0.6432468,1,0,0.1136044,0.11991757,53.349384407081,"37317",1788,66.8903803131991,15.2684563758389,"8600000US37317",37317,"ZCTA5 37317",63.9,36.1,"matched (3)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"Tennessee",2,0,0,0.0824158,3.613617,1,-6.9077554,0.5515821,0.08374384
"38583",21251,29266,14973,1373,1927,0.1552868,1,0,0.96480167,0.01929321,0.0099289445,2200,2000,200,500,200,1500,0,6,6,0.8333333,0.16666667,"matched (3)","47035",47557,"matched (3)",557,"Tennessee           ",47,"Knoxville              ",1,0,1,"matched (3)","Knoxville      ",9,9,18,0.666666666666667,0.333333333333333,0.333333333333333,0.666666666666667,0.5,0.5,"matched (3)",405791,877648,499994,1011014,46.2361903633347,49.4547058695527,3.21851550621801,0,0,0,1,1,21.251,2.2,2,0.2,29.266,0.018,0.00032399996,0.009,0.009,8.099999e-05,8.099999e-05,8.099999e-05,499994,1011014,0.49454707,0,1,0.6198685,0.22292368,55.6590329899121,"38583",14568,64.8476112026359,8.68341570565623,"8600000US38583",38583,"ZCTA5 38583",98.9,1.1,"matched (3)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"Tennessee",2,103.52454,0.10352454,0.04757489,0.74193734,0,0.7889118,0.5461156,0.08374384
"37129",38394,50504,21492,1503,1779,0.085482106,0,1,0.89138925,0.0634995,0.021487733,23809,10451,13358,9751,12308,700,1050,45,45,0.46666667,0.53333336,"matched (3)","47149",47659,"matched (3)",659,"Tennessee           ",47,"Nashville              ",1,0,1,"matched (3)","Nashville      ",1,4,5,1,0,0.9,0.1,0.2,0.8,"matched (3)",307914,562808,424168,681676,54.7103097326264,62.2242825037114,7.51397277108503,0,0,0,1,1,38.394,23.809,10.451,13.358,50.504,0.005,2.5e-05,0.004,0.001,4.0000004e-06,1.6000002e-05,1.0000001e-06,424168,681676,0.6222428,1,0,0.8752412,0.81757224,450.002653423899,"37129",24540,83.4678076609617,24.9022004889976,"8600000US37129",37129,"ZCTA5 37129",99,1,"matched (3)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"Tennessee",2,620.1229,0.6201229,0.017754754,0.6931472,0,3.1701057,0.59064054,0.08374384
"38049",4859,36199,15850,208,293,0.10310764,1,0,0.46326405,0.49783906,0.018110722,3000,700,2300,450,2300,250,0,4,4,0.75,0.25,"matched (3)","47047",47640,"matched (3)",640,"Tennessee           ",47,"Memphis                ",1,0,1,"matched (3)","Memphis        ",0,3,3,1,0,1,0,0,1,"matched (3)",45366,85207,60753,100234,53.2421045219289,60.6111698625217,7.36906534059275,0,0,0,1,1,4.859,3,0.7,2.3,36.199,0.003,9e-06,0.003,0,0,9e-06,0,60753,100234,0.6061117,1,0,0.65957934,0.49089006,41.0308012516785,"38049",3071,62.1947248453273,6.21947248453273,"8600000US38049",38049,"ZCTA5 38049",99,1,"matched (3)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"Tennessee",3,617.41095,0.617411,0.020628525,0.6931472,0,1.0989456,0.48834726,0.08374384
"38553",2065,27857,14975,85,123,0.100726396,1,0,1,0,0.018401938,0,0,0,0,0,0,0,0,0,0,0,"master only (1)","47049",47557,"matched (3)",557,"Tennessee           ",47,"Knoxville              ",1,0,1,"matched (3)","Knoxville      ",9,9,18,0.666666666666667,0.333333333333333,0.333333333333333,0.666666666666667,0.5,0.5,"matched (3)",405791,877648,499994,1011014,46.2361903633347,49.4547058695527,3.21851550621801,0,0,0,1,1,2.065,0,0,0,27.857,0.018,0.00032399996,0.009,0.009,8.099999e-05,8.099999e-05,8.099999e-05,499994,1011014,0.49454707,0,1,0.20892349,0.17860064,41.8368594930671,"38553",1367,64.7403072421361,7.24213606437454,"8600000US38553",38553,"ZCTA5 38553",100,0,"matched (3)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"Tennessee",2,0,0,0.48959514,0,0,-6.9077554,0.5473317,0.08374384
"37184",5584,40684,18705,274,365,0.1144341,1,0,0.9511103,0.032055873,0.0046561603,1450,1450,0,250,0,1200,0,5,5,1,0,"matched (3)","47159",47659,"matched (3)",659,"Tennessee           ",47,"Nashville              ",1,0,1,"matched (3)","Nashville      ",1,4,5,1,0,0.9,0.1,0.2,0.8,"matched (3)",307914,562808,424168,681676,54.7103097326264,62.2242825037114,7.51397277108503,0,0,0,1,1,5.584,1.45,1.45,0,40.684,0.005,2.5e-05,0.004,0.001,4.0000004e-06,1.6000002e-05,1.0000001e-06,424168,681676,0.6222428,1,0,0.57518566,0.63363975,40.8957453372804,"37184",3753,73.0615507593925,9.72555289102052,"8600000US37184",37184,"ZCTA5 37184",98.9,1.1,"matched (3)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"Tennessee",2,259.67047,0.2596705,0.122076645,0.74193734,0,0.372253,0.5574538,0.08374384
"38226",398,26705,13085,33,30,0.15829146,1,0,0.95477384,0,0,0,0,0,0,0,0,0,0,0,0,0,"master only (1)","47183",47632,"matched (3)",632,"Tennessee           ",47,"Paducah                ",1,0,1,"matched (3)","Paducah        ",1990,1787,3777,0.744506221869208,0.255493778130792,0.317315329626688,0.682684670373312,0.526873179772306,0.473126820227694,"matched (3)",9730,22890,13374,26687,42.5076452599388,50.1142878555102,7.60664259557134,0,0,0,1,1,0.398,0,0,0,26.705,3.777,14.265729,1.787,1.99,3.55613,3.1933687,3.9601,13374,26687,0.50114286,1,0,0.22675084,0.14481044,16.5688191897749,"38226",287,72.822299651568,0,"8600000US38226",38226,"ZCTA5 38226",60.5,39.5,"matched (3)",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"Tennessee",3,0,0,0.06705277,3.701302,1,-6.9077554,0.5308386,0.08374384
"37333",679,22188,11230,38,69,0.15758468,1,0,0.9926362,0,0,0,0,0,0,0,0,0,0,0,0,0,"master only (1)","47139",47575,"matched (3)",575,"Tennessee           ",47,"Chattanooga            ",1,0,1,"matched (3)","Chattanooga    ",1,0,1,1,0,0.5,0.5,1,0,"matched (3)",99555,174641,131580,204556,57.0055141690668,64.3246837051956,7.31916953612881,0,0,0,1,1,0.679,0,0,0,22.188,0.001,1.0000001e-06,0,0.001,0,0,1.0000001e-06,131580,204556,0.6432468,1,0,0.114749275,0.06107095,61.573069759912,"37333",459,49.2374727668845,1.74291938997821,"8600000US37333",37333,"ZCTA5 37333",82.9,17.1,"matched (3)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"Tennessee",2,0,0,0.30126068,2.895912,1,-6.9077554,0.528184,0.08374384
