exper,treat,age,educ,black,hisp,married,nodegr,re74,re75,re78,re74.miss
0,0,33,12,0,0,1,0,28000.0,25400.0,22800.0,0
0,0,34,14,0,0,1,0,28000.0,26900.0,36900.0,0
0,0,28,12,0,0,1,0,28000.0,29500.0,32500.0,0
0,0,41,12,0,0,1,0,28000.0,30400.0,32500.0,0
0,0,25,12,0,0,1,0,28000.0,31100.0,28100.0,0
0,0,28,17,0,0,1,0,28000.0,31200.0,31000.0,0
0,0,26,13,1,0,1,0,28100.0,37600.0,58700.0,0
0,0,28,17,0,0,1,0,28200.0,25400.0,26500.0,0
0,0,53,12,0,0,1,0,28200.0,26900.0,0.0,0
0,0,55,12,0,0,1,0,28200.0,33200.0,31800.0,0
0,0,29,14,0,0,1,0,28400.0,21100.0,23300.0,0
0,0,39,14,0,0,1,0,28400.0,28600.0,31000.0,0
0,0,31,16,0,0,1,0,28400.0,28900.0,32500.0,0
0,0,25,16,0,0,1,0,28400.0,29500.0,32500.0,0
0,0,25,14,0,0,1,0,28400.0,30400.0,10900.0,0
0,0,29,16,0,0,1,0,28400.0,32200.0,42900.0,0
0,0,29,16,1,0,1,0,28400.0,32200.0,29600.0,0
0,0,27,14,0,0,1,0,28400.0,32200.0,39900.0,0
0,0,34,16,0,0,1,0,28400.0,32600.0,35500.0,0
0,0,45,12,0,0,1,0,28600.0,28300.0,29300.0,0
0,0,28,12,0,0,1,0,28600.0,20600.0,34100.0,0
0,0,43,16,0,0,1,0,28800.0,27900.0,27000.0,0
0,0,54,12,0,0,1,0,28900.0,35800.0,31000.0,0
0,0,29,16,0,0,1,0,28900.0,29500.0,0.0,0
0,0,55,12,0,0,1,0,29100.0,26400.0,29400.0,0
0,0,55,12,0,0,1,0,29100.0,26400.0,29400.0,0
0,0,29,12,1,0,0,0,29200.0,15400.0,31000.0,0
0,0,50,12,1,0,1,0,29200.0,17900.0,25100.0,0
0,0,24,12,0,0,1,0,29200.0,21300.0,19200.0,0
0,0,26,12,0,0,1,0,29300.0,28300.0,38400.0,0
0,0,41,13,0,0,0,0,29400.0,0.0,30300.0,0
0,0,47,17,0,0,1,0,29400.0,20200.0,42400.0,0
0,0,28,17,0,0,1,0,29400.0,21500.0,19200.0,0
0,0,42,12,0,0,1,0,29400.0,22400.0,28500.0,0
0,0,37,12,1,0,1,0,29400.0,22400.0,19200.0,0
0,0,37,12,1,0,1,0,29400.0,22400.0,19200.0,0
0,0,48,16,0,0,1,0,29400.0,23300.0,0.0,0
0,0,21,12,0,0,1,0,29400.0,24200.0,28800.0,0
0,0,46,12,0,0,1,0,29400.0,24200.0,34000.0,0
0,0,29,12,0,0,1,0,29400.0,26000.0,35500.0,0
0,0,38,12,0,0,1,0,29400.0,26500.0,30200.0,0
0,0,28,12,0,0,1,0,29400.0,26900.0,35500.0,0
0,0,38,12,0,0,1,0,29400.0,26900.0,31000.0,0
0,0,53,12,0,0,1,0,29400.0,26900.0,26600.0,0
0,0,46,12,0,0,1,0,29400.0,27000.0,27800.0,0
0,0,46,12,0,0,1,0,29400.0,27000.0,27800.0,0
0,0,33,16,0,0,1,0,29400.0,27800.0,96100.0,0
0,0,34,12,0,0,1,0,29400.0,27900.0,11800.0,0
0,0,35,17,0,0,1,0,29400.0,28600.0,28100.0,0
0,0,53,12,0,0,1,0,29400.0,28600.0,29600.0,0
0,0,26,12,0,0,1,0,29400.0,28600.0,34000.0,0
0,0,26,16,0,0,1,0,29400.0,28600.0,35000.0,0
0,0,50,13,0,0,1,0,29400.0,29500.0,28100.0,0
0,0,46,12,1,0,1,0,29400.0,30400.0,22200.0,0
0,0,43,14,0,0,0,0,29400.0,30400.0,29600.0,0
0,0,26,14,0,0,0,0,29400.0,30400.0,29600.0,0
0,0,33,17,0,0,1,0,29400.0,30400.0,31000.0,0
0,0,33,17,0,0,1,0,29400.0,30400.0,19200.0,0
0,0,42,12,0,0,1,0,29400.0,30400.0,26000.0,0
0,0,34,12,0,0,1,0,29400.0,30800.0,31200.0,0
0,0,34,12,0,0,1,0,29400.0,30800.0,31200.0,0
0,0,34,17,0,0,1,0,29400.0,31300.0,25700.0,0
0,0,37,17,0,0,1,0,29400.0,31300.0,34000.0,0
0,0,34,17,0,0,1,0,29400.0,32200.0,32700.0,0
0,0,37,12,1,0,1,0,29400.0,32200.0,44300.0,0
0,0,26,17,0,0,1,0,29400.0,32200.0,35500.0,0
0,0,36,17,0,0,1,0,29400.0,34900.0,32500.0,0
0,0,28,14,0,0,0,0,29400.0,35400.0,34000.0,0
0,0,31,12,0,0,1,0,29400.0,35800.0,39200.0,0
0,0,25,14,0,0,1,0,29400.0,35800.0,33800.0,0
0,0,31,14,0,0,1,0,29400.0,35800.0,56200.0,0
0,0,28,12,0,0,1,0,29400.0,41200.0,47300.0,0
0,0,34,12,0,0,1,0,29400.0,43000.0,31000.0,0
0,0,47,14,1,0,1,0,29400.0,27800.0,36600.0,0
0,0,35,12,0,0,1,0,29400.0,28600.0,29600.0,0
0,0,35,15,1,0,1,0,29500.0,34100.0,19100.0,0
0,0,35,15,1,0,1,0,29500.0,34100.0,19100.0,0
0,0,31,12,0,0,1,0,29600.0,26900.0,29600.0,0
0,0,24,12,0,0,1,0,29800.0,30900.0,32500.0,0
0,0,28,12,0,0,1,0,30000.0,0.0,0.0,0
0,0,27,16,0,0,1,0,30000.0,30800.0,51700.0,0
0,0,47,12,0,0,1,0,30100.0,33300.0,15100.0,0
0,0,47,12,0,0,1,0,30100.0,33300.0,15100.0,0
0,0,37,14,0,1,1,0,30100.0,26900.0,26600.0,0
0,0,22,14,0,0,1,0,30400.0,20600.0,27500.0,0
0,0,47,12,0,0,1,0,30400.0,23300.0,25900.0,0
0,0,32,14,0,0,1,0,30400.0,24200.0,22200.0,0
0,0,29,15,0,0,0,0,30400.0,28600.0,44300.0,0
0,0,27,16,0,0,0,0,30400.0,31300.0,36900.0,0
0,0,37,14,0,0,1,0,30400.0,44800.0,81300.0,0
0,0,37,14,0,0,1,0,30400.0,44800.0,81300.0,0
0,0,43,12,0,0,1,0,30600.0,23800.0,31000.0,0
0,0,43,12,0,0,1,0,30600.0,23800.0,31000.0,0
0,0,34,12,0,0,1,0,30600.0,24900.0,24700.0,0
0,0,30,12,0,0,1,0,30600.0,26900.0,14800.0,0
0,0,39,16,0,0,0,0,30600.0,28600.0,34000.0,0
0,0,35,16,0,0,1,0,30600.0,29500.0,37100.0,0
0,0,28,12,0,0,1,0,30600.0,32900.0,36200.0,0
0,0,32,12,0,0,1,0,30600.0,35800.0,23100.0,0
0,0,26,12,0,0,1,0,30600.0,39400.0,39900.0,0
0,0,30,12,1,0,1,0,30800.0,35400.0,48200.0,0
0,0,27,12,0,0,1,0,30800.0,25100.0,31900.0,0
0,0,27,16,0,0,1,0,30800.0,26300.0,25900.0,0
0,0,28,12,0,0,1,0,30800.0,28800.0,39900.0,0
0,0,39,12,0,0,1,0,30800.0,32600.0,34700.0,0
0,0,28,15,1,0,1,0,30800.0,33500.0,30800.0,0
0,0,48,12,0,0,1,0,30900.0,29300.0,34800.0,0
0,0,48,14,0,0,1,0,30900.0,34700.0,32500.0,0
0,0,37,17,0,0,1,0,31000.0,30400.0,27900.0,0
0,0,49,17,0,0,1,0,31000.0,31900.0,35500.0,0
0,0,25,15,0,0,1,0,31000.0,41200.0,35500.0,0
0,0,27,15,0,0,1,0,31200.0,34000.0,43000.0,0
0,0,51,17,0,1,1,0,31300.0,0.0,88700.0,0
0,0,24,15,0,0,1,0,31300.0,26900.0,26600.0,0
0,0,31,17,0,0,1,0,31300.0,26900.0,32500.0,0
0,0,45,12,0,0,1,0,31300.0,27400.0,25600.0,0
0,0,45,12,0,0,1,0,31300.0,27400.0,25600.0,0
0,0,39,14,0,0,1,0,31300.0,27800.0,47300.0,0
0,0,39,14,0,0,1,0,31300.0,27800.0,47300.0,0
0,0,25,17,0,0,1,0,31300.0,28200.0,35600.0,0
0,0,53,17,0,0,1,0,31300.0,28600.0,27900.0,0
0,0,26,16,0,0,1,0,31300.0,28600.0,35500.0,0
0,0,31,12,0,0,1,0,31300.0,28600.0,27300.0,0
0,0,32,17,0,0,1,0,31300.0,28600.0,28100.0,0
0,0,48,17,0,0,1,0,31300.0,29500.0,33000.0,0
0,0,47,17,0,0,0,0,31300.0,29500.0,29300.0,0
0,0,44,16,0,0,1,0,31300.0,30400.0,19200.0,0
0,0,41,16,0,0,1,0,31300.0,30400.0,20700.0,0
0,0,44,16,0,0,1,0,31300.0,30400.0,34000.0,0
0,0,52,17,0,0,1,0,31300.0,31300.0,32500.0,0
0,0,40,12,0,0,1,0,31300.0,31300.0,27600.0,0
0,0,52,12,0,0,0,0,31300.0,32200.0,32500.0,0
0,0,53,16,0,0,1,0,31300.0,32200.0,32500.0,0
0,0,42,16,0,0,1,0,31300.0,32200.0,32200.0,0
0,0,39,14,0,0,1,0,31300.0,32600.0,31000.0,0
0,0,42,17,0,0,1,0,31300.0,32800.0,39200.0,0
0,0,31,14,0,0,1,0,31300.0,34000.0,39000.0,0
0,0,47,14,0,0,1,0,31300.0,34000.0,25200.0,0
0,0,51,16,0,0,1,0,31300.0,35400.0,44300.0,0
0,0,44,13,0,0,1,0,31300.0,35800.0,36900.0,0
0,0,35,14,0,0,1,0,31300.0,36600.0,42900.0,0
0,0,44,16,1,0,1,0,31600.0,30600.0,23500.0,0
0,0,46,12,0,0,1,0,31700.0,25800.0,17400.0,0
0,0,32,14,0,0,1,0,31800.0,31300.0,70900.0,0
0,0,29,16,0,0,1,0,31900.0,26600.0,24800.0,0
0,0,38,17,0,0,0,0,31900.0,33300.0,33800.0,0
0,0,26,14,0,0,1,0,32100.0,29900.0,28000.0,0
0,0,43,16,0,0,1,0,32100.0,31300.0,34000.0,0
0,0,45,16,0,0,0,0,32100.0,31300.0,31400.0,0
0,0,34,17,0,0,0,0,32100.0,44800.0,9160.0,0
0,0,49,14,0,0,1,0,32300.0,14300.0,24500.0,0
0,0,27,17,0,0,1,0,32300.0,25100.0,36900.0,0
0,0,26,16,0,0,1,0,32300.0,27800.0,32500.0,0
0,0,41,16,0,0,1,0,32300.0,31300.0,0.0,0
0,0,43,14,0,0,1,0,32300.0,31400.0,31000.0,0
0,0,28,13,0,0,1,0,32300.0,31700.0,40600.0,0
0,0,28,12,1,0,1,0,32300.0,32200.0,39900.0,0
0,0,27,16,0,0,1,0,32300.0,32200.0,39200.0,0
0,0,32,12,0,0,1,0,32300.0,32200.0,32500.0,0
0,0,31,12,0,0,1,0,32300.0,32200.0,32500.0,0
0,0,38,17,0,0,0,0,32300.0,32200.0,43300.0,0
0,0,43,12,0,0,0,0,32300.0,33500.0,34000.0,0
0,0,34,17,0,0,1,0,32300.0,34000.0,34000.0,0
0,0,22,14,0,0,1,0,32300.0,41200.0,32500.0,0
0,0,50,14,0,0,1,0,32600.0,27900.0,27300.0,0
0,0,44,14,0,0,1,0,32700.0,29500.0,27000.0,0
0,0,53,12,0,0,1,0,32900.0,31500.0,18900.0,0
0,0,47,12,0,0,1,0,32900.0,27800.0,18900.0,0
0,0,47,12,0,0,1,0,32900.0,27800.0,18900.0,0
0,0,41,16,1,0,1,0,33300.0,23300.0,22200.0,0
0,0,41,16,1,0,1,0,33300.0,23300.0,22200.0,0
0,0,41,16,1,0,1,0,33300.0,23300.0,22200.0,0
0,0,48,16,0,0,1,0,33300.0,26100.0,31900.0,0
0,0,48,16,0,0,1,0,33300.0,26100.0,31900.0,0
0,0,36,13,0,0,1,0,33300.0,28600.0,28400.0,0
0,0,49,12,0,0,1,0,33300.0,28600.0,32600.0,0
0,0,33,17,1,0,1,0,33300.0,29500.0,17700.0,0
0,0,49,14,0,0,1,0,33300.0,30400.0,29600.0,0
0,0,36,12,0,0,1,0,33300.0,30400.0,31000.0,0
0,0,50,17,0,0,1,0,33300.0,30400.0,25900.0,0
0,0,36,12,0,0,1,0,33300.0,30400.0,41400.0,0
0,0,27,16,0,0,1,0,33300.0,30400.0,0.0,0
0,0,52,16,0,0,1,0,33300.0,30800.0,28800.0,0
0,0,38,12,0,0,1,0,33300.0,31300.0,31800.0,0
0,0,25,14,0,0,1,0,33300.0,31300.0,35800.0,0
0,0,33,17,0,0,1,0,33300.0,31900.0,35500.0,0
0,0,30,12,0,0,1,0,33300.0,32000.0,37700.0,0
0,0,53,12,0,0,1,0,33300.0,32200.0,33500.0,0
0,0,34,12,0,0,1,0,33300.0,32600.0,31000.0,0
0,0,36,12,0,0,1,0,33300.0,33100.0,34000.0,0
0,0,42,13,0,0,1,0,33300.0,33100.0,44300.0,0
0,0,34,12,0,0,1,0,33300.0,34000.0,32500.0,0
0,0,29,17,0,0,1,0,33300.0,34000.0,27000.0,0
0,0,52,12,0,0,1,0,33300.0,34200.0,28700.0,0
0,0,42,14,0,0,1,0,33300.0,37600.0,48800.0,0
0,0,53,15,0,0,1,0,33300.0,37600.0,38400.0,0
0,0,32,13,1,0,1,0,33300.0,37600.0,46900.0,0
0,0,39,12,0,0,1,0,33300.0,39400.0,28100.0,0
0,0,28,16,0,0,1,0,33300.0,39400.0,34700.0,0
0,0,28,12,1,0,1,0,33500.0,26900.0,25100.0,0
0,0,26,14,0,0,1,0,33500.0,36000.0,34600.0,0
0,0,25,14,1,0,1,0,33700.0,17700.0,25100.0,0
0,0,52,12,0,0,1,0,33900.0,47600.0,39000.0,0
0,0,35,16,0,0,1,0,34100.0,26900.0,31000.0,0
0,0,44,12,0,0,1,0,34100.0,32000.0,35500.0,0
0,0,33,15,0,0,1,0,34100.0,34000.0,33200.0,0
0,0,29,12,0,1,1,0,34300.0,26500.0,39200.0,0
0,0,53,16,0,0,1,0,34300.0,28600.0,22200.0,0
0,0,26,16,0,0,1,0,34300.0,32200.0,36900.0,0
0,0,37,17,0,0,1,0,34300.0,35800.0,41400.0,0
0,0,45,12,0,0,1,0,34300.0,35800.0,31000.0,0
0,0,27,17,0,0,1,0,34300.0,37600.0,39300.0,0
0,0,38,12,1,0,1,0,34500.0,23600.0,19200.0,0
0,0,34,13,0,0,1,0,34500.0,31500.0,33400.0,0
0,0,34,12,0,0,1,0,34700.0,30400.0,39900.0,0
0,0,32,14,0,0,1,0,34900.0,35800.0,41400.0,0
0,0,32,12,0,0,0,0,35100.0,32200.0,27300.0,0
0,0,29,14,0,0,1,0,35300.0,16100.0,20700.0,0
0,0,38,12,1,0,1,0,35300.0,25100.0,36900.0,0
0,0,25,14,1,0,1,0,35300.0,25600.0,33100.0,0
0,0,35,12,0,0,1,0,35300.0,26900.0,32500.0,0
0,0,35,12,0,0,1,0,35300.0,26900.0,32500.0,0
0,0,31,17,0,0,1,0,35300.0,31800.0,62100.0,0
0,0,49,12,0,0,1,0,35300.0,32200.0,47300.0,0
0,0,55,12,0,0,1,0,35300.0,32200.0,25900.0,0
0,0,32,12,0,0,1,0,35300.0,32200.0,34000.0,0
0,0,46,14,0,0,1,0,35300.0,33100.0,34000.0,0
0,0,28,15,0,0,1,0,35300.0,34000.0,35500.0,0
0,0,34,16,0,0,1,0,35300.0,34000.0,35500.0,0
0,0,35,16,0,0,1,0,35300.0,34000.0,40500.0,0
0,0,34,12,0,0,1,0,35300.0,35800.0,36900.0,0
0,0,40,16,0,0,1,0,35300.0,35800.0,36900.0,0
0,0,40,16,0,0,1,0,35300.0,35800.0,36900.0,0
0,0,29,14,0,0,1,0,35300.0,37600.0,45800.0,0
0,0,45,12,0,0,1,0,35300.0,38400.0,38400.0,0
0,0,34,16,0,0,1,0,35300.0,39400.0,41700.0,0
0,0,47,12,0,0,1,0,35300.0,40100.0,42300.0,0
0,0,31,16,0,0,1,0,35300.0,41200.0,35500.0,0
0,0,53,12,1,0,1,0,35300.0,43000.0,35500.0,0
0,0,51,12,0,0,1,0,35300.0,44800.0,0.0,0
0,0,40,16,0,0,1,0,35300.0,44800.0,56200.0,0
0,0,27,12,0,0,1,0,35300.0,53900.0,14800.0,0
0,0,33,16,0,1,1,0,35300.0,85900.0,96100.0,0
0,0,41,16,0,0,1,0,35600.0,34000.0,42900.0,0
0,0,41,16,0,0,1,0,35600.0,34000.0,42900.0,0
0,0,33,12,0,0,1,0,35700.0,34000.0,32500.0,0
0,0,53,13,0,0,1,0,35700.0,35800.0,35500.0,0
0,0,45,12,0,0,1,0,35800.0,31500.0,27400.0,0
0,0,50,17,0,0,1,0,36100.0,37600.0,13300.0,0
0,0,37,14,0,0,1,0,36200.0,29400.0,21900.0,0
0,0,27,16,0,0,1,0,36200.0,0.0,0.0,0
0,0,27,16,0,0,1,0,36200.0,28200.0,40900.0,0
0,0,48,12,0,0,1,0,36200.0,31300.0,32500.0,0
0,0,47,12,0,0,1,0,36200.0,31800.0,42900.0,0
0,0,47,17,0,0,1,0,36200.0,34000.0,35500.0,0
0,0,33,15,0,0,1,0,36200.0,34200.0,35500.0,0
0,0,32,17,0,0,1,0,36600.0,34000.0,57600.0,0
0,0,34,14,0,0,1,0,36800.0,0.0,0.0,0
0,0,43,17,0,0,1,0,37200.0,16700.0,30400.0,0
0,0,31,14,0,0,1,0,37200.0,17900.0,25900.0,0
0,0,26,12,0,0,1,0,37200.0,26000.0,26600.0,0
0,0,29,14,0,0,0,0,37200.0,27300.0,36900.0,0
0,0,44,17,0,0,1,0,37200.0,32100.0,37400.0,0
0,0,36,17,0,1,1,0,37200.0,33300.0,39600.0,0
0,0,26,17,0,0,1,0,37200.0,34000.0,44300.0,0
0,0,28,16,0,0,1,0,37200.0,34000.0,35500.0,0
0,0,35,17,0,0,1,0,37200.0,35800.0,39900.0,0
0,0,52,12,0,0,1,0,37200.0,35800.0,48800.0,0
0,0,36,13,0,0,0,0,37200.0,36200.0,44300.0,0
0,0,28,17,0,0,1,0,37200.0,37500.0,38400.0,0
0,0,44,17,0,0,1,0,37200.0,37600.0,36200.0,0
0,0,37,13,0,0,1,0,37200.0,37600.0,39500.0,0
0,0,51,12,0,0,1,0,37200.0,38900.0,35500.0,0
0,0,50,12,0,0,1,0,37200.0,39000.0,36900.0,0
0,0,29,12,0,0,1,0,37200.0,39900.0,27900.0,0
0,0,32,17,0,0,1,0,37200.0,46500.0,25100.0,0
0,0,38,14,0,0,1,0,37200.0,50100.0,44300.0,0
0,0,47,17,0,0,1,0,37300.0,28900.0,35700.0,0
0,0,47,17,0,0,1,0,37300.0,28900.0,35700.0,0
0,0,31,17,0,0,1,0,38000.0,36700.0,42900.0,0
0,0,50,16,0,0,1,0,38200.0,34900.0,34000.0,0
0,0,39,12,0,0,1,0,38200.0,39400.0,43700.0,0
0,0,27,13,0,0,1,0,38400.0,34000.0,11100.0,0
0,0,46,16,0,0,1,0,38600.0,37600.0,48800.0,0
0,0,46,16,0,0,1,0,38600.0,37600.0,48800.0,0
0,0,33,16,0,0,1,0,38600.0,41200.0,42900.0,0
0,0,25,16,0,0,0,0,39200.0,0.0,23400.0,0
0,0,36,12,0,0,1,0,39200.0,15200.0,16300.0,0
0,0,39,12,0,0,1,0,39200.0,24200.0,23600.0,0
0,0,35,17,0,0,1,0,39200.0,30400.0,33400.0,0
0,0,35,17,0,0,1,0,39200.0,30400.0,33400.0,0
0,0,46,17,0,0,1,0,39200.0,31300.0,31300.0,0
0,0,31,17,0,0,1,0,39200.0,33100.0,47300.0,0
0,0,52,15,0,0,1,0,39200.0,35800.0,38400.0,0
0,0,50,16,0,0,0,0,39200.0,35800.0,40600.0,0
0,0,49,12,0,0,1,0,39200.0,35800.0,34000.0,0
0,0,53,16,0,0,1,0,39200.0,35800.0,51700.0,0
0,0,44,14,0,0,1,0,39200.0,35800.0,35500.0,0
0,0,46,16,0,0,1,0,39200.0,35800.0,36900.0,0
0,0,42,14,0,0,1,0,39200.0,36700.0,39900.0,0
0,0,43,12,0,0,1,0,39200.0,36700.0,45800.0,0
0,0,28,12,1,0,1,0,39200.0,36800.0,34700.0,0
0,0,54,15,0,0,1,0,39200.0,37500.0,39300.0,0
0,0,42,16,0,0,1,0,39200.0,37600.0,47300.0,0
0,0,34,16,0,0,1,0,39200.0,37600.0,39900.0,0
0,0,29,13,1,0,1,0,39200.0,37600.0,38400.0,0
0,0,47,16,0,0,1,0,39200.0,39400.0,38400.0,0
0,0,33,16,0,0,1,0,39200.0,39400.0,44300.0,0
0,0,40,17,0,1,1,0,39200.0,41200.0,34000.0,0
0,0,40,17,0,1,1,0,39200.0,41200.0,34000.0,0
0,0,45,14,0,0,1,0,39200.0,42500.0,36900.0,0
0,0,31,16,0,0,1,0,39200.0,43000.0,76800.0,0
0,0,32,12,0,0,1,0,39200.0,43000.0,41400.0,0
0,0,27,17,0,0,1,0,39200.0,44800.0,29600.0,0
0,0,44,17,0,0,1,0,39200.0,44800.0,51700.0,0
0,0,38,17,0,0,1,0,39200.0,48300.0,47300.0,0
0,0,27,17,0,0,0,0,40200.0,41200.0,44300.0,0
0,0,38,12,1,0,1,0,40600.0,10700.0,27200.0,0
0,0,39,17,0,0,1,0,40800.0,0.0,0.0,0
0,0,46,14,0,0,1,0,41100.0,30300.0,35500.0,0
0,0,25,17,0,0,1,0,41100.0,35800.0,38400.0,0
0,0,52,12,0,0,1,0,41100.0,37600.0,36900.0,0
0,0,35,15,0,0,1,0,41100.0,39400.0,35500.0,0
0,0,53,12,0,0,1,0,41100.0,43000.0,39900.0,0
0,0,33,16,0,0,1,0,41100.0,43000.0,41100.0,0
0,0,30,16,0,0,1,0,41100.0,43000.0,47300.0,0
0,0,51,16,0,0,1,0,41100.0,44800.0,48800.0,0
0,0,36,12,1,0,1,0,41700.0,37600.0,31000.0,0
0,0,33,13,0,0,1,0,41700.0,47300.0,51100.0,0
0,0,50,17,0,0,1,0,42100.0,0.0,70900.0,0
0,0,47,16,0,0,1,0,42100.0,41200.0,44300.0,0
0,0,36,14,0,0,1,0,42100.0,42100.0,41400.0,0
0,0,48,12,0,0,1,0,42100.0,43000.0,36900.0,0
0,0,48,12,0,0,1,0,42100.0,43000.0,36900.0,0
0,0,48,17,0,0,1,0,42300.0,41200.0,41400.0,0
0,0,37,17,0,0,1,0,42700.0,43900.0,31000.0,0
0,0,50,17,0,0,1,0,42900.0,44800.0,39900.0,0
0,0,34,16,0,0,1,0,43100.0,21300.0,20700.0,0
0,0,30,12,1,0,1,0,43100.0,21500.0,26600.0,0
0,0,28,16,0,0,1,0,43100.0,32200.0,38400.0,0
0,0,37,12,0,0,0,0,43100.0,32200.0,32500.0,0
0,0,46,12,0,0,1,0,43100.0,35800.0,31000.0,0
0,0,32,12,0,1,1,0,43100.0,37600.0,38400.0,0
0,0,29,12,0,0,0,0,43100.0,37600.0,50200.0,0
0,0,40,16,0,0,1,0,43100.0,39400.0,45800.0,0
0,0,44,15,0,0,1,0,43100.0,39400.0,51200.0,0
0,0,38,12,0,0,1,0,43100.0,41200.0,36900.0,0
0,0,51,12,0,0,1,0,43100.0,41400.0,7390.0,0
0,0,33,17,0,0,1,0,43100.0,43200.0,40400.0,0
0,0,31,16,0,0,0,0,43100.0,44400.0,54700.0,0
0,0,43,17,0,0,1,0,43100.0,44800.0,41400.0,0
0,0,45,16,0,0,1,0,43100.0,48300.0,59100.0,0
0,0,33,17,0,0,1,0,43600.0,43000.0,40800.0,0
0,0,25,12,0,0,1,0,43700.0,30400.0,34000.0,0
0,0,51,12,0,0,1,0,44100.0,41200.0,48800.0,0
0,0,41,17,0,0,1,0,44100.0,43900.0,66500.0,0
0,0,42,12,0,0,1,0,44500.0,47200.0,70900.0,0
0,0,37,13,0,0,1,0,45100.0,35800.0,27300.0,0
0,0,29,17,0,0,1,0,45100.0,35800.0,0.0,0
0,0,37,15,0,1,1,0,45100.0,39400.0,45800.0,0
0,0,46,16,0,0,1,0,45100.0,46000.0,42900.0,0
0,0,40,12,0,0,1,0,45100.0,48300.0,44300.0,0
0,0,46,17,0,0,1,0,45100.0,57300.0,36900.0,0
0,0,47,12,0,0,1,0,45100.0,62700.0,0.0,0
0,0,34,13,0,0,1,0,45800.0,42100.0,41400.0,0
0,0,52,17,0,0,1,0,46000.0,59100.0,70900.0,0
0,0,52,17,0,0,1,0,46000.0,59100.0,70900.0,0
0,0,50,12,0,0,1,0,47000.0,44800.0,8870.0,0
0,0,49,17,0,0,1,0,47000.0,46500.0,42900.0,0
0,0,49,17,0,0,1,0,47000.0,48300.0,44300.0,0
0,0,49,17,0,0,1,0,47000.0,48300.0,44300.0,0
0,0,53,12,0,0,1,0,47600.0,47900.0,50200.0,0
0,0,33,13,0,0,1,0,49000.0,32200.0,0.0,0
0,0,54,15,0,0,1,0,49000.0,35800.0,88700.0,0
0,0,54,15,0,0,1,0,49000.0,35800.0,88700.0,0
0,0,44,17,0,0,1,0,49000.0,43000.0,39900.0,0
0,0,37,17,0,0,1,0,49000.0,44800.0,44300.0,0
0,0,55,16,0,0,1,0,49000.0,46500.0,47900.0,0
0,0,55,16,0,0,1,0,49000.0,46500.0,47900.0,0
0,0,37,17,0,0,1,0,49000.0,46500.0,49500.0,0
0,0,44,14,0,0,1,0,49000.0,48300.0,50200.0,0
0,0,41,13,0,0,1,0,49000.0,48300.0,38400.0,0
0,0,39,17,0,0,1,0,49000.0,48300.0,51700.0,0
0,0,48,16,0,0,1,0,49000.0,50100.0,48800.0,0
0,0,39,17,0,0,1,0,49000.0,50100.0,44300.0,0
0,0,45,12,0,0,1,0,49000.0,50500.0,46500.0,0
0,0,26,16,0,0,1,0,49000.0,53700.0,45800.0,0
0,0,34,16,0,0,1,0,49000.0,62700.0,54700.0,0
0,0,47,16,0,0,1,0,49000.0,62700.0,65000.0,0
0,0,55,16,0,0,1,0,49000.0,71600.0,35100.0,0
0,0,37,16,0,0,1,0,50000.0,41200.0,39900.0,0
0,0,43,17,0,0,1,0,50000.0,48300.0,51400.0,0
0,0,43,16,0,0,1,0,50000.0,50100.0,53000.0,0
0,0,33,17,0,0,1,0,50900.0,39400.0,46100.0,0
0,0,29,17,1,0,1,0,50900.0,41200.0,39600.0,0
0,0,36,14,0,0,1,0,50900.0,43000.0,44300.0,0
0,0,37,17,0,0,1,0,50900.0,44800.0,50200.0,0
0,0,44,12,0,0,1,0,50900.0,44800.0,41400.0,0
0,0,42,17,0,0,0,0,50900.0,50100.0,48800.0,0
0,0,47,16,0,0,1,0,50900.0,53700.0,54700.0,0
0,0,38,13,0,0,1,0,50900.0,73400.0,25100.0,0
0,0,28,16,0,0,1,0,51900.0,48900.0,56200.0,0
0,0,44,17,0,0,1,0,51900.0,56800.0,53200.0,0
0,0,32,16,0,0,1,0,52900.0,48300.0,0.0,0
0,0,47,17,0,0,1,0,52900.0,49200.0,54700.0,0
0,0,28,16,0,0,1,0,52900.0,59100.0,36900.0,0
0,0,45,15,0,0,1,0,53900.0,51900.0,45800.0,0
0,0,52,16,0,0,1,0,53900.0,53700.0,63800.0,0
0,0,32,12,0,0,1,0,54900.0,39400.0,40900.0,0
0,0,33,17,0,0,1,0,54900.0,46500.0,76800.0,0
0,0,41,17,0,0,1,0,54900.0,53000.0,50200.0,0
0,0,42,16,0,0,1,0,54900.0,53700.0,53600.0,0
0,0,48,16,0,0,1,0,54900.0,53700.0,73900.0,0
0,0,48,16,0,0,1,0,54900.0,53700.0,73900.0,0
0,0,46,12,0,0,1,0,56800.0,48300.0,73900.0,0
0,0,48,14,0,0,1,0,56800.0,57300.0,57600.0,0
0,0,47,14,0,0,1,0,58800.0,26900.0,32500.0,0
0,0,36,17,0,0,1,0,58800.0,46500.0,56200.0,0
0,0,38,16,0,0,1,0,58800.0,50100.0,38400.0,0
0,0,48,17,1,0,1,0,58800.0,51800.0,59100.0,0
0,0,44,17,0,0,1,0,58800.0,53700.0,53200.0,0
0,0,38,16,0,0,1,0,58800.0,53700.0,41400.0,0
0,0,39,14,0,0,1,0,58800.0,57300.0,74600.0,0
